time T_d d2 
44.307788 282.352868 1.040052 
44.3586 282.352872 1.039983 
44.409412 282.352876 1.039914 
44.460224 282.35288 1.039845 
44.511036 282.352884 1.039776 
44.561848 282.352888 1.039707 
44.61266 282.352892 1.039638 
44.663472 282.352896 1.039569 
44.714284 282.3529 1.0395 
44.765096 282.352903 1.039431 
44.815908 282.352907 1.039362 
44.86672 282.352911 1.039293 
44.917532 282.352915 1.039224 
44.96834 282.352918 1.039155 
45.019152 282.352922 1.039086 
45.069964 282.352926 1.039017 
45.120776 282.352929 1.038948 
45.171588 282.352933 1.038879 
45.2224 282.352936 1.03881 
45.273212 282.35294 1.038741 
45.324024 282.352943 1.038672 
45.374836 282.352947 1.038603 
45.425648 282.35295 1.038534 
45.47646 282.352953 1.038465 
45.527272 282.352957 1.038396 
45.578084 282.35296 1.038327 
45.628896 282.352963 1.038258 
45.679708 282.352967 1.038189 
45.73052 282.35297 1.03812 
45.781332 282.352973 1.038051 
45.83214 282.352976 1.037982 
45.882952 282.35298 1.037913 
45.933764 282.352983 1.037844 
45.984576 282.352986 1.037775 
46.035388 282.352989 1.037706 
46.0862 282.352992 1.037637 
46.137012 282.352995 1.037568 
46.187824 282.352998 1.037499 
46.238636 282.353001 1.03743 
46.289448 282.353004 1.037361 
46.34026 282.353007 1.037292 
46.391072 282.35301 1.037223 
46.441884 282.353013 1.037154 
46.492696 282.353016 1.037085 
46.543508 282.353019 1.037016 
46.59432 282.353022 1.036947 
46.645132 282.353025 1.036878 
46.69594 282.353027 1.036809 
46.746752 282.35303 1.03674 
46.797564 282.353033 1.036671 
46.848376 282.353036 1.036602 
46.899188 282.353038 1.036533 
46.95 282.353041 1.036464 
47.000812 282.353044 1.036395 
47.051624 282.353047 1.036326 
47.102436 282.353049 1.036257 
47.153248 282.353052 1.036188 
47.20406 282.353054 1.036119 
47.254872 282.353057 1.03605 
47.305684 282.35306 1.035981 
47.356496 282.353062 1.035912 
47.407308 282.353065 1.035843 
47.45812 282.353067 1.035773 
47.508932 282.35307 1.035704 
47.55974 282.353072 1.035635 
47.610552 282.353075 1.035566 
47.661364 282.353077 1.035497 
47.712176 282.353079 1.035428 
47.762988 282.353082 1.035359 
47.8138 282.353084 1.03529 
47.864612 282.353087 1.035221 
47.915424 282.353089 1.035152 
47.966236 282.353091 1.035083 
48.017048 282.353094 1.035014 
48.06786 282.353096 1.034945 
48.118672 282.353098 1.034876 
48.169484 282.3531 1.034807 
48.220296 282.353103 1.034738 
48.271108 282.353105 1.034669 
48.32192 282.353107 1.0346 
48.372732 282.353109 1.034531 
48.423544 282.353112 1.034462 
48.474352 282.353114 1.034393 
48.525164 282.353116 1.034324 
48.575976 282.353118 1.034255 
48.626788 282.35312 1.034186 
48.6776 282.353122 1.034117 
48.728412 282.353124 1.034048 
48.779224 282.353126 1.033979 
48.830036 282.353128 1.03391 
48.880848 282.35313 1.033841 
48.93166 282.353132 1.033772 
48.982472 282.353134 1.033703 
49.033284 282.353136 1.033634 
49.084096 282.353138 1.033565 
49.134908 282.35314 1.033496 
49.18572 282.353142 1.033427 
49.236532 282.353144 1.033358 
49.287344 282.353146 1.033289 
49.338152 282.353148 1.03322 
49.388964 282.35315 1.033151 
49.439776 282.353152 1.033082 
49.490588 282.353154 1.033013 
49.5414 282.353155 1.032944 
49.592212 282.353157 1.032875 
49.643024 282.353159 1.032806 
49.693836 282.353161 1.032737 
49.744648 282.353163 1.032668 
49.79546 282.353164 1.032599 
49.846272 282.353166 1.03253 
49.897084 282.353168 1.032461 
49.947896 282.35317 1.032392 
49.998708 282.353171 1.032323 
50.04952 282.353173 1.032254 
50.100332 282.353175 1.032185 
50.151144 282.353176 1.032116 
50.201952 282.353178 1.032047 
50.252764 282.35318 1.031978 
50.303576 282.353181 1.031909 
50.354388 282.353183 1.03184 
50.4052 282.353185 1.031771 
50.456012 282.353186 1.031702 
50.506824 282.353188 1.031633 
50.557636 282.353189 1.031564 
50.608448 282.353191 1.031495 
50.65926 282.353192 1.031426 
50.710072 282.353194 1.031357 
50.760884 282.353195 1.031288 
50.811696 282.353197 1.031219 
50.862508 282.353198 1.03115 
50.91332 282.3532 1.031081 
50.964132 282.353201 1.031012 
51.014944 282.353203 1.030943 
51.065752 282.353204 1.030874 
51.116564 282.353206 1.030805 
51.167376 282.353207 1.030736 
51.218188 282.353209 1.030667 
51.269 282.35321 1.030598 
51.319812 282.353211 1.030529 
51.370624 282.353213 1.03046 
51.421436 282.353214 1.030391 
51.472248 282.353216 1.030322 
51.52306 282.353217 1.030253 
51.573872 282.353218 1.030184 
51.624684 282.35322 1.030115 
51.675496 282.353221 1.030046 
51.726308 282.353222 1.029977 
51.77712 282.353224 1.029908 
51.827932 282.353225 1.029839 
51.878744 282.353226 1.02977 
51.929552 282.353228 1.029701 
51.980364 282.353229 1.029632 
52.031176 282.35323 1.029563 
52.081988 282.353231 1.029494 
52.1328 282.353233 1.029425 
52.183612 282.353234 1.029356 
52.234424 282.353235 1.029287 
52.285236 282.353236 1.029218 
52.336048 282.353237 1.029149 
52.38686 282.353239 1.02908 
52.437672 282.35324 1.029011 
52.488484 282.353241 1.028942 
52.539296 282.353242 1.028873 
52.590108 282.353243 1.028804 
52.64092 282.353244 1.028735 
52.691732 282.353246 1.028666 
52.742544 282.353247 1.028597 
52.793356 282.353248 1.028528 
52.844164 282.353249 1.028459 
52.894976 282.35325 1.02839 
52.945788 282.353251 1.028321 
52.9966 282.353252 1.028252 
53.047412 282.353253 1.028183 
53.098224 282.353254 1.028114 
53.149036 282.353255 1.028045 
53.199848 282.353256 1.027976 
53.25066 282.353258 1.027907 
53.301472 282.353259 1.027838 
53.352284 282.35326 1.027769 
53.403096 282.353261 1.0277 
53.453908 282.353262 1.027631 
53.50472 282.353263 1.027562 
53.555532 282.353264 1.027493 
53.606344 282.353265 1.027424 
53.657156 282.353266 1.027355 
53.707964 282.353267 1.027286 
53.758776 282.353268 1.027217 
53.809588 282.353269 1.027148 
53.8604 282.353269 1.027079 
53.911212 282.35327 1.02701 
53.962024 282.353271 1.026941 
54.012836 282.353272 1.026872 
54.063648 282.353273 1.026803 
54.11446 282.353274 1.026734 
54.165272 282.353275 1.026665 
54.216084 282.353276 1.026596 
54.266896 282.353277 1.026527 
54.317708 282.353278 1.026458 
54.36852 282.353279 1.026389 
54.419332 282.35328 1.02632 
54.470144 282.35328 1.026251 
54.520956 282.353281 1.026182 
54.571764 282.353282 1.026113 
54.622576 282.353283 1.026044 
54.673388 282.353284 1.025975 
54.7242 282.353285 1.025906 
54.775012 282.353285 1.025837 
54.825824 282.353286 1.025768 
54.876636 282.353287 1.025699 
54.927448 282.353288 1.02563 
54.97826 282.353289 1.025561 
55.029072 282.35329 1.025492 
55.079884 282.35329 1.025423 
55.130696 282.353291 1.025354 
55.181508 282.353292 1.025285 
55.23232 282.353293 1.025216 
55.283132 282.353293 1.025147 
55.333944 282.353294 1.025078 
55.384756 282.353295 1.025009 
55.435564 282.353296 1.02494 
55.486376 282.353296 1.024871 
55.537188 282.353297 1.024802 
55.588 282.353298 1.024733 
55.638812 282.353299 1.024664 
55.689624 282.353299 1.024595 
55.740436 282.3533 1.024526 
55.791248 282.353301 1.024457 
55.84206 282.353302 1.024388 
55.892872 282.353302 1.024319 
55.943684 282.353303 1.02425 
55.994496 282.353304 1.024181 
56.045308 282.353304 1.024112 
56.09612 282.353305 1.024043 
56.146932 282.353306 1.023974 
56.197744 282.353306 1.023905 
56.248556 282.353307 1.023836 
56.299364 282.353308 1.023767 
56.350176 282.353308 1.023698 
56.400988 282.353309 1.023629 
56.4518 282.35331 1.02356 
56.502612 282.35331 1.023491 
56.553424 282.353311 1.023422 
56.604236 282.353311 1.023353 
56.655048 282.353312 1.023284 
56.70586 282.353313 1.023215 
56.756672 282.353313 1.023146 
56.807484 282.353314 1.023077 
56.858296 282.353315 1.023008 
56.909108 282.353315 1.022939 
56.95992 282.353316 1.02287 
57.010732 282.353316 1.022801 
57.061544 282.353317 1.022732 
57.112356 282.353317 1.022663 
57.163168 282.353318 1.022594 
57.213976 282.353319 1.022525 
57.264788 282.353319 1.022456 
57.3156 282.35332 1.022387 
57.366412 282.35332 1.022318 
57.417224 282.353321 1.022249 
57.468036 282.353321 1.02218 
57.518848 282.353322 1.022111 
57.56966 282.353323 1.022042 
57.620472 282.353323 1.021973 
57.671284 282.353324 1.021904 
57.722096 282.353324 1.021835 
57.772908 282.353325 1.021766 
57.82372 282.353325 1.021697 
57.874532 282.353326 1.021628 
57.925344 282.353326 1.021559 
57.976156 282.353327 1.02149 
58.026968 282.353327 1.021421 
58.077776 282.353328 1.021352 
58.128588 282.353328 1.021283 
58.1794 282.353329 1.021214 
58.230212 282.353329 1.021145 
58.281024 282.35333 1.021076 
58.331836 282.35333 1.021007 
58.382648 282.353331 1.020938 
58.43346 282.353331 1.020869 
58.484272 282.353332 1.0208 
58.535084 282.353332 1.020731 
58.585896 282.353333 1.020662 
58.636708 282.353333 1.020593 
58.68752 282.353333 1.020524 
58.738332 282.353334 1.020455 
58.789144 282.353334 1.020386 
58.839956 282.353335 1.020317 
58.890768 282.353335 1.020248 
58.941576 282.353336 1.020179 
58.992388 282.353336 1.02011 
59.0432 282.353337 1.020041 
59.094012 282.353337 1.019972 
59.144824 282.353337 1.019903 
59.195636 282.353338 1.019834 
59.246448 282.353338 1.019765 
59.29726 282.353339 1.019696 
59.348072 282.353339 1.019627 
59.398884 282.353339 1.019558 
59.449696 282.35334 1.019489 
59.500508 282.35334 1.01942 
59.55132 282.353341 1.019351 
59.602132 282.353341 1.019282 
59.652944 282.353342 1.019213 
59.703756 282.353342 1.019144 
59.754568 282.353342 1.019075 
59.805376 282.353343 1.019006 
59.856188 282.353343 1.018937 
59.907 282.353343 1.018868 
59.957812 282.353344 1.018799 
60.008624 282.353344 1.01873 
60.059436 282.353345 1.018661 
60.110248 282.353345 1.018591 
60.16106 282.353345 1.018522 
60.211872 282.353346 1.018453 
60.262684 282.353346 1.018384 
60.313496 282.353346 1.018315 
60.364308 282.353347 1.018246 
60.41512 282.353347 1.018177 
60.465932 282.353347 1.018108 
60.516744 282.353348 1.018039 
60.567556 282.353348 1.01797 
60.618368 282.353348 1.017901 
60.66918 282.353349 1.017832 
60.719988 282.353349 1.017763 
60.7708 282.353349 1.017694 
60.821612 282.35335 1.017625 
60.872424 282.35335 1.017556 
60.923236 282.35335 1.017487 
60.974048 282.353351 1.017418 
61.02486 282.353351 1.017349 
61.075672 282.353351 1.01728 
61.126484 282.353352 1.017211 
61.177296 282.353352 1.017142 
61.228108 282.353352 1.017073 
61.27892 282.353353 1.017004 
61.329732 282.353353 1.016935 
61.380544 282.353353 1.016866 
61.431356 282.353354 1.016797 
61.482168 282.353354 1.016728 
61.53298 282.353354 1.016659 
61.583788 282.353354 1.01659 
61.6346 282.353355 1.016521 
61.685412 282.353355 1.016452 
61.736224 282.353355 1.016383 
61.787036 282.353356 1.016314 
61.837848 282.353356 1.016245 
61.88866 282.353356 1.016176 
61.939472 282.353356 1.016107 
61.990284 282.353357 1.016038 
62.041096 282.353357 1.015969 
62.091908 282.353357 1.0159 
62.14272 282.353358 1.015831 
62.193532 282.353358 1.015762 
62.244344 282.353358 1.015693 
62.295156 282.353358 1.015624 
62.345968 282.353359 1.015555 
62.39678 282.353359 1.015486 
62.447588 282.353359 1.015417 
62.4984 282.353359 1.015348 
62.549212 282.35336 1.015279 
62.600024 282.35336 1.01521 
62.650836 282.35336 1.015141 
62.701648 282.35336 1.015072 
62.75246 282.353361 1.015003 
62.803272 282.353361 1.014934 
62.854084 282.353361 1.014865 
62.904896 282.353361 1.014796 
62.955708 282.353362 1.014727 
63.00652 282.353362 1.014658 
63.057332 282.353362 1.014589 
63.108144 282.353362 1.01452 
63.158956 282.353362 1.014451 
63.209768 282.353363 1.014382 
63.26058 282.353363 1.014313 
63.311388 282.353363 1.014244 
63.3622 282.353363 1.014175 
63.413012 282.353364 1.014106 
63.463824 282.353364 1.014037 
63.514636 282.353364 1.013968 
63.565448 282.353364 1.013899 
63.61626 282.353364 1.01383 
63.667072 282.353365 1.013761 
63.717884 282.353365 1.013692 
63.768696 282.353365 1.013623 
63.819508 282.353365 1.013554 
63.87032 282.353366 1.013485 
63.921132 282.353366 1.013416 
63.971944 282.353366 1.013347 
64.022752 282.353366 1.013278 
64.073564 282.353366 1.013209 
64.124376 282.353367 1.01314 
64.175188 282.353367 1.013071 
64.225996 282.353367 1.013002 
64.276808 282.353367 1.012933 
64.32762 282.353367 1.012864 
64.378432 282.353367 1.012795 
64.429244 282.353368 1.012726 
64.480056 282.353368 1.012657 
64.530868 282.353368 1.012588 
64.58168 282.353368 1.012519 
64.632492 282.353368 1.01245 
64.683304 282.353369 1.012381 
64.734116 282.353369 1.012312 
64.784928 282.353369 1.012243 
64.83574 282.353369 1.012174 
64.886552 282.353369 1.012105 
64.937364 282.353369 1.012036 
64.988176 282.35337 1.011967 
65.038988 282.35337 1.011898 
65.089796 282.35337 1.011829 
65.140608 282.35337 1.01176 
65.19142 282.35337 1.011691 
65.242232 282.353371 1.011622 
65.293044 282.353371 1.011553 
65.343856 282.353371 1.011484 
65.394668 282.353371 1.011415 
65.44548 282.353371 1.011346 
65.496292 282.353371 1.011277 
65.547104 282.353371 1.011208 
65.597916 282.353372 1.011139 
65.648728 282.353372 1.01107 
65.69954 282.353372 1.011001 
65.750352 282.353372 1.010932 
65.801164 282.353372 1.010863 
65.851976 282.353372 1.010794 
65.902788 282.353373 1.010725 
65.9536 282.353373 1.010656 
66.004408 282.353373 1.010587 
66.05522 282.353373 1.010518 
66.106032 282.353373 1.010449 
66.156844 282.353373 1.01038 
66.207656 282.353373 1.010311 
66.258468 282.353374 1.010242 
66.30928 282.353374 1.010173 
66.360092 282.353374 1.010104 
66.410904 282.353374 1.010035 
66.461716 282.353374 1.009966 
66.512528 282.353374 1.009897 
66.56334 282.353374 1.009828 
66.614152 282.353375 1.009759 
66.664964 282.353375 1.00969 
66.715776 282.353375 1.009621 
66.766588 282.353375 1.009552 
66.8174 282.353375 1.009483 
66.868208 282.353375 1.009414 
66.91902 282.353375 1.009345 
66.969832 282.353375 1.009276 
67.020644 282.353376 1.009207 
67.071456 282.353376 1.009138 
67.122272 282.353376 1.009069 
67.17308 282.353376 1.009 
67.223896 282.353376 1.008931 
67.274704 282.353376 1.008862 
67.325512 282.353376 1.008793 
67.376328 282.353376 1.008724 
67.427136 282.353377 1.008655 
67.477952 282.353377 1.008586 
67.52876 282.353377 1.008517 
67.579576 282.353377 1.008448 
67.630384 282.353377 1.008379 
67.6812 282.353377 1.00831 
67.732008 282.353377 1.008241 
67.782824 282.353377 1.008172 
67.833632 282.353378 1.008103 
67.884448 282.353378 1.008034 
67.935256 282.353378 1.007965 
67.986072 282.353378 1.007896 
68.03688 282.353378 1.007827 
68.087696 282.353378 1.007758 
68.138504 282.353378 1.007689 
68.189312 282.353378 1.00762 
68.240128 282.353378 1.007551 
68.290936 282.353378 1.007482 
68.341752 282.353379 1.007413 
68.39256 282.353379 1.007344 
68.443376 282.353379 1.007275 
68.494184 282.353379 1.007206 
68.545 282.353379 1.007137 
68.595808 282.353379 1.007068 
68.646624 282.353379 1.006999 
68.697432 282.353379 1.00693 
68.748248 282.353379 1.006861 
68.799056 282.353379 1.006792 
68.849872 282.35338 1.006723 
68.90068 282.35338 1.006654 
68.951496 282.35338 1.006585 
69.002304 282.35338 1.006516 
69.053112 282.35338 1.006447 
69.103928 282.35338 1.006378 
69.154736 282.35338 1.006309 
69.205552 282.35338 1.00624 
69.25636 282.35338 1.006171 
69.307176 282.35338 1.006102 
69.357984 282.35338 1.006033 
69.4088 282.353381 1.005964 
69.459608 282.353381 1.005895 
69.510424 282.353381 1.005826 
69.561232 282.353381 1.005757 
69.612048 282.353381 1.005688 
69.662856 282.353381 1.005619 
69.713672 282.353381 1.00555 
69.76448 282.353381 1.005481 
69.815296 282.353381 1.005412 
69.866104 282.353381 1.005343 
69.916912 282.353381 1.005274 
69.967728 282.353381 1.005205 
70.018536 282.353382 1.005136 
70.069352 282.353382 1.005067 
70.12016 282.353382 1.004998 
70.170976 282.353382 1.004929 
70.221784 282.353382 1.00486 
70.2726 282.353382 1.004791 
70.323408 282.353382 1.004722 
70.374224 282.353382 1.004653 
70.425032 282.353382 1.004584 
70.475848 282.353382 1.004515 
70.526656 282.353382 1.004446 
70.577472 282.353382 1.004377 
70.62828 282.353382 1.004308 
70.679096 282.353383 1.004239 
70.729904 282.353383 1.00417 
70.780712 282.353383 1.004101 
70.831528 282.353383 1.004032 
70.882336 282.353383 1.003963 
70.933152 282.353383 1.003894 
70.98396 282.353383 1.003825 
71.034776 282.353383 1.003756 
71.085584 282.353383 1.003687 
71.1364 282.353383 1.003618 
71.187208 282.353383 1.003549 
71.238024 282.353383 1.00348 
71.288832 282.353383 1.003411 
71.339648 282.353383 1.003342 
71.390456 282.353384 1.003272 
71.441272 282.353384 1.003203 
71.49208 282.353384 1.003134 
71.542896 282.353384 1.003065 
71.593704 282.353384 1.002996 
71.644512 282.353384 1.002927 
71.695328 282.353384 1.002858 
71.746136 282.353384 1.002789 
71.796952 282.353384 1.00272 
71.84776 282.353384 1.002651 
71.898576 282.353384 1.002582 
71.949384 282.353384 1.002513 
72.0002 282.353384 1.002444 
72.051008 282.353384 1.002375 
72.101824 282.353384 1.002306 
72.152632 282.353384 1.002237 
72.203448 282.353384 1.002168 
72.254256 282.353385 1.002099 
72.305072 282.353385 1.00203 
72.35588 282.353385 1.001961 
72.406696 282.353385 1.001892 
72.457504 282.353385 1.001823 
72.50832 282.353385 1.001754 
72.559128 282.353385 1.001685 
72.609936 282.353385 1.001616 
72.660752 282.353385 1.001547 
72.71156 282.353385 1.001478 
72.762376 282.353385 1.001409 
72.813184 282.353385 1.00134 
72.864 282.353385 1.001271 
72.914808 282.353385 1.001202 
72.965624 282.353385 1.001133 
73.016432 282.353385 1.001064 
73.067248 282.353385 1.000995 
73.118056 282.353385 1.000926 
73.168872 282.353385 1.000857 
73.21968 282.353386 1.000788 
73.270496 282.353386 1.000719 
73.321304 282.353386 1.00065 
73.37212 282.353386 1.000581 
73.422928 282.353386 1.000512 
73.473736 282.353386 1.000443 
73.524552 282.353386 1.000374 
73.57536 282.353386 1.000305 
73.626176 282.353386 1.000236 
73.676984 282.353386 1.000167 
73.7278 282.353386 1.000098 
73.778608 282.353386 1.000029 
73.829424 282.353386 0.99996 
73.880232 282.353386 0.999891 
73.931048 282.353386 0.999822 
73.981856 282.353386 0.999753 
74.032672 282.353386 0.999684 
74.08348 282.353386 0.999615 
74.134296 282.353386 0.999546 
74.185104 282.353386 0.999477 
74.23592 282.353386 0.999408 
74.286728 282.353386 0.999339 
74.337536 282.353386 0.99927 
74.388352 282.353387 0.999201 
74.43916 282.353387 0.999132 
74.489976 282.353387 0.999063 
74.540784 282.353387 0.998994 
74.5916 282.353387 0.998925 
74.642408 282.353387 0.998856 
74.693224 282.353387 0.998787 
74.744032 282.353387 0.998718 
74.794848 282.353387 0.998649 
74.845656 282.353387 0.99858 
74.896472 282.353387 0.998511 
74.94728 282.353387 0.998442 
74.998096 282.353387 0.998373 
75.048904 282.353387 0.998304 
75.09972 282.353387 0.998235 
75.150528 282.353387 0.998166 
